id,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,bookmarkCount,author,tweet_length,clean_text,topic,text
2057091750733508740,0,0,0,0,1044,2026-05-20,0,501Awani,277,prabowo berkata ekonomi indonesia dijangka berkembang peratus peratus tahun disokong dasar fiskal berhemat strategi ekonomi tertumpu modal insan pertanian penciptaan pekerjaan awaninews awani745,0,
2057091475259674783,769,112,3136,18,40111,2026-05-20,55,tempodotco,202,mantan gubernur dki jakarta anies baswedan mengkritik cara pemerintah indonesia menghadapi situasi ekonomi tengah melemahnya nilai tukar rupiah dolar amerika serikat,0,
2057090980453708054,0,0,0,0,32,2026-05-20,0,varadel_disya,154,mbg bukan beban investasi sosial ekonomi anak sehat hari menjadi tenaga produktif indonesia masa depan lanjutkanmbg,0,
2057089870137586081,0,0,0,0,58,2026-05-20,0,lemendychii,106,cantik banget anjirt kalau aku top up welkin ekonomi indonesia aaaaaahhhhhhh,0,
2057088692225974601,0,0,0,0,12,2026-05-20,0,sosoyie,121,deh keknya ak jajan cmn 6rb dah ngobrol ekonomi indonesia bareng tukang martel,18,
2057084144224793066,0,0,0,0,216,2026-05-20,0,pl8ces,69,hah ekonomi indonesia sejelek rates o bfr ribu,0,
2057083740485243053,0,1,0,0,37,2026-05-20,0,officialfgmedia,258,pidatonya dpr presiden memaparkan sejumlah target ekonomi indonesia mulai pertumbuhan ekonomi penurunan defisit apbn menjaga inflasi nilai tukar rupiah hingga target penurunan angka kemiskinan pengangguran,0,
2057083160790462776,0,1,0,0,29,2026-05-20,0,cumiiterbang,65,lola alia duta penggerak ekonomi indonesia hidupumkm,0,
2057083083166507314,0,10,0,0,36,2026-05-20,0,CB5,298,ekonomi sustain tuh cukup kudu ngarah ekonomi regeneratif regeneratif lewatin pertumbuhan sirkular sirkular indonesia cukup tumbuh bermakna apa bedanya apa sama penting tumbuh buatin bantuan grok,0,
2057082367471468707,0,0,0,0,22,2026-05-20,0,Godanwasisnp,237,bener omongan soal jangan ikut campur urusan konflik negara gambaran dampaknya tau faham ekonomi goyah mendingan indonesia fokus perbaikan ekonomi bukan ketua,0,
2057081766859649113,0,0,0,0,21,2026-05-20,0,eytuharea,283,penggalan kalimat baca didalam buku reset indonesia bhwa liberalisasi ekonomi perdagangan lebih berbahaya ketimbang bencana alam skeptis mungkin penggalan kalimat terasa berlebihan realitas hari menegaskan penggalan kalimat tersbt,0,
2057080664944709747,4,4,6,0,1939,2026-05-20,0,kompascom,300,baca selengkapnya presiden prabowo subianto menargetkan angka kemiskinan indonesia turun menjadi persen lewat program baru ri menyoroti pertumbuhan ekonomi berdampak penuh kelas menengah warga miskin rk,0,
2057079602066128964,0,0,0,0,28,2026-05-20,0,hyeewonc,130,pondasi ekonomi indonesia udah cukup kuat bi aktif jaga kestabilan rupiah uangkita rupiah tetap aman,0,
2057078902774956133,0,0,0,0,1807,2026-05-20,0,yana_udiyatna,80,katanya pidato ttg makro ekonomi indonesia ternyata nggedabruss,0,
2057078222643474464,0,0,0,0,31,2026-05-20,0,anggavalentinos,209,ternyata selama bohongi kuliah dosen ilmu ekonomi ekonomi sabun cuci mie ekonomi selama bohongi ternyata alasan rupiah lemah indonesia mau majuuuu,0,
2057078221511008401,0,0,0,0,303,2026-05-20,0,FaizalR17840,249,semuanya ngaku panglima udah kukasi gelar panglatu panglima lajang tua biar enggak ribut kelen disana apa enggak tau kelen sekarang semua mahal ekonomi amburadul minggat kelen negara indonesia damai,0,
2057077589051867509,0,0,0,0,264,2026-05-20,0,AldoRosma16994,195,tenang kakak berarti ekonomi negara indonesia baik baik collapse kakak pak purbaya tersenyum ceria ekonomi negara indonesia baik baik collapse,0,
2057075375994536291,0,0,0,0,253,2026-05-20,0,IndraDaru15353,279,coba tanya ekonom indonesia pak kata perlu trauma krismon fundamental ekonomi lebih kuat keadaanya berbeza lagian rupiah melemah sebaliknya sedang menuju titik keseimbangan baru jadi bapak ngaso kan capek jadi presiden,0,
2057073989500153880,0,1,0,0,18,2026-05-20,0,bppsdm_bp3medan,287,tak menarik ikan pari kaya manfaat diolah menjadi berbagai hidangan lezat bernilai ekonomi masyarakat pesisir yuk kenali lebih banyak ikan pari kekayaan biota laut indonesia,0,
2057073795161366724,1,0,3,0,61,2026-05-20,0,octajo__,90,hadirnya dermaga bakal jadi babak baru buat kemajuan ekonomi warga papua indonesia,0,
2057072833474273633,2,2,4,0,1070,2026-05-20,0,Metro_TV,463,bank indonesia bi menyatakan mengandalkan kredit perbankan mendongkrak pertumbuhan ekonomi nasional tengah meningkatnya gejolak geopolitikyang terjadi timur tengah peran kredit perbankan mendukung pertumbuhan ekonomi perlu terus diperkuat tegas perry pengumuman hasil rapat dewan gubernur rdg bulanan periode mei rabu mei baca selengkapnya bankindonesia ekonomi ekonomiindonesia,0,
2057071751717335091,0,0,0,0,20,2026-05-20,0,Ameisteru,85,gass rahhhh aku buat ekonomi indonesia menjadi 1k komis ku,0,
2057071490752008616,0,0,0,0,16,2026-05-20,0,Ameisteru,60,gas rahhhhhh omw membuat ekonomi indonesia maju,0,
2057070777787453703,0,0,0,0,75,2026-05-20,0,manusiakontra,259,indonesia gabisa bangun target pertumhuhan ekonomi kalau fondasi mata uangnya amblas gtu si tugas lu pidato today buktiin kalau monopoli ekspor bumn beneran nahan maling bukan malah jd ladang korupsi kek mbg upss,0,
2057068465132077500,0,2,2,0,186,2026-05-20,0,1stquartermoon,262,mengikuti dinamika berita politik ekonomi indonesia belakangan negara emang sedang baik2 terus aku berpikir lihat tabungan mbanking mempertimbangkan banyak akhirnya aku memutuskan ambil cuti liburan,0,
2057068286001737938,0,0,0,0,10,2026-05-20,0,miltosfranco,170,kalau ekonomi dunia panas negara berkembang kena imbas masa iya cuma indonesia disuruh aman sendiri prabowo ekonomiindonesia,0,
2057068136890003760,4,0,17,1,647,2026-05-20,1,Asura0599,396,sjahrir udah memperingatkan kalau indonesia merdeka kalau isinya cuma memelihara kebencian rasial sentimen anti asing membangun kapasitas berpikir ekonomi rakyatnya indonesia bakal jatuh tangan fasisme domestik alias dijajah bangsa sendiri sjahrir tahu betul berdaulat dibangun pakai otak kapasitas bukan pakai xenophobia ketakutan asing,0,
2057067170711154985,10,0,4,0,237,2026-05-20,0,IrawanRommi,300,presiden mantap indonesia menjadi bangsa mandiri pangan energi kesehatan farmasi ekonomi industri pertahanan keamanan teknologi sdm kini indonesia mandiri dlm penentuan harga ekspor sawit tambang bukan ditentukan negara,0,
2057066465715728750,0,0,0,0,184,2026-05-20,0,dendjaka250,313,proses reformasi bj habibie dianggap slh org soeharto dosa politik lmyan gede melepas tt beliau ikut pnclonn beliau berhasil menyetabilkan ekonomi indonesia jaman bj habibie gus dur mpr lawan politik kek skrg mpr cs,-1,
2057066375542353930,0,0,0,0,28,2026-05-20,0,BorgesEsteban,204,amerika sama china perang pengaruh ekonomi seluruh dunia kena efeknya netizen indonesia maunya presiden punya tombol cheat buat ngatur dolar prabowo ekonomiindonesia,0,
2057065897932836898,0,1,4,0,90,2026-05-20,0,ErsanKusuma,328,loh kok mau diskusi kan nanya mau kekmana km bilang in this economy artinya aj satire sama kondisi ekonomi skrang scara tdak lgsung emang ekonomi indonesia baik2 manfaatin peluang bukankan kwajiban negara menciptakan pluang,0,
2057064996086169614,0,0,1,0,139,2026-05-20,0,DukeOfSelatan,49,film horor kondisi ekonomi indonesia,0,
2057064509622366273,0,0,0,0,191,2026-05-20,0,DasarKita,260,selamat hari kebangkitan nasional berbasis visi kemandirian bk soekarno menuju indonesia hebat berdaulat politik mandiri ekonomi berkepribadian kebudayaan bebas penindasan seiring dunia multipolar makin menjadi kenyataan,0,
2057063863343018374,2,3,42,0,6424,2026-05-20,0,thinkorseek,310,cheytax perusahaan asing pantas narasinya memojokkan indonesia punya maksud tujuan jahat pelemahan usd penting lihat bukti nyata ekonomi tumbuh investasi meningkat petani sejahtera presiden prabowo subianto meningkatkan ekonomi rakyat,0,
2057062263740391928,0,0,1,0,66,2026-05-20,0,awieww,217,gt nanem sawit indonesia gitu listing luar negeri gitu indikasi under invoicing nationalism isn t so bad after all asumsi export pintu nyuntik apbn gerakin ekonomi riil,-1,
2057061966733349034,0,1,1,0,8,2026-05-20,0,babagajah46,147,akhirnya jawaban tegas jangan seenaknya menilai negara pakai standar orang maju terus ekonomi indonesia,0,
2057061754203730307,0,0,0,0,10,2026-05-20,0,Anwarsiregar8,81,ekonomi indonesia kuat indonesia butuh propaganda sana sini,0,
2057059756288966666,0,0,0,0,34,2026-05-20,0,CanchanEmecan,291,prabowo bingung ekonomi indonesia tahun terakhir tumbuh angka kemiskinan kelas menengah bukannya tambah malah menurun menurutnya trajectory salah gimana pak selama kaya makin kaya menengah makin miskin miskin makin miskin,0,
2057059530517946402,0,1,0,0,80,2026-05-20,0,mumtazxmr,279,jangan panik dulu ihsg turun bukan berarti ekonomi indonesia lgsg hancur kebijakan bumn eksportir tunggal gagal tergantung implementasinya investor asing netbuy rp306 m kemarin reaksi hari didominasi ketidakpastian bukan penolakan penuh,0,
2057059123200700420,0,0,0,0,17,2026-05-20,0,titik_terang018,297,indonesia terus menarik investasi global seiring menteri kabinet bertemu perusahaan perusahaan tiongkok membahas kerja sama ekonomi lebih kuat kepastian bisnis indonesia investasi bahlillahadalia pertumbuhanekonomi tiongkokindonesia,0,
2057058429651591183,0,0,0,0,22,2026-05-20,0,SingaGimbal,246,purbaya yudhi sadewa menilai kritik the economist dilihat objektif indonesia disebut punya daya tahan ekonomi kuat pasar domestik besar peluang pertumbuhan menjanjikan dibanding banyak negara eropa,0,
2057058010460311621,0,0,1,0,22,2026-05-20,0,____insom,216,respons keras disampaikan purbaya yudhi sadewa kritik the economist menurutnya indonesia justru menunjukkan ketahanan ekonomi lebih baik dibanding sejumlah negara maju,0,
2057057870471135323,0,0,1,0,44,2026-05-20,0,DindaLaw88,263,kalau punya keberanian mempertahankan kedaulatan ekonomi politik indonesia berhentilah menjual narasi patriotisme rakyat negara butuh pemimpin punya keberanian berdiri tegak bukan sibuk mencari pengakuan kekuatan asing,0,
2057057868684435551,1,1,0,0,89,2026-05-20,0,infid_ID,299,indonesia menuju aksesi oecd pertanyaannya pertumbuhan ekonomi dibarengi penghormatan ham balik investasi ekspansi bisnis hak pekerja terabaikan diskriminasi pekerja perempuan hingga ancaman masyarakat adat,0,
2057056941856440796,0,1,1,0,17,2026-05-20,0,DindaLaw88,213,padahal kalau benar bicara kedaulatan ekonomi penguasaan rantai nilai sumber daya alam menjadi prioritas utama bukan justru membuka ruang kompromi melemahkan posisi indonesia sendiri,0,
2057056751833452581,0,0,0,0,32,2026-05-20,0,piratesss_,221,kritik the economist tak membuat indonesia gentar purbaya yudhi sadewa menilai kondisi ekonomi nasional justru lebih kuat dibanding sejumlah negara eropa tengah menghadapi tekanan berat,0,
2057055734194647320,2,4,3,0,349,2026-05-20,0,inilahdotcom,349,presiden prabowo subianto menilai rakyat indonesia bermimpi kaya raya bermimpi hidup layak sejahtera negeri sendiri disampaikan prabowo pidatonya menyampaikan kerangka ekonomi makro kem pokok pokok kebijakan fiskal ppkf rapbn rapat paripurna dpr ri jakarta rabu,0,
2057055716792570314,0,1,0,0,20,2026-05-20,0,himatikaunpad,259,media partner kompetisi esai nasional ration rnd hmja feb uns proudly present open registration kompetisi esai nasional ration digitalisasi ekonomi penggerak pertumbuhan ekonomi indonesia era society,0,
2057055522806018503,0,0,1,0,89,2026-05-20,0,gerysaputra,49,emang ekonomi indonesia bertumbuh,0,
2057055440580825276,1,0,0,0,114,2026-05-20,0,suaradotcom,279,rute kutub utara sukses beroperasi selat malaka terancam sepi indonesia kehilangan miliaran dolar potensi pendapatan jalur maritim dunia baca selengkapnya selatmalaka terancam ekonomi rusia china bm,0,
2057054996517278134,0,0,0,0,32,2026-05-20,0,disway_update,251,pengusaha nasional yusuf hamka tergabung tim amirul hajj indonesia menyatakan kesiapannya membantu pemerintah mengembangkan ekosistem ekonomi haji lebih kuat terintegrasi klik,0,
2057054981757472870,0,0,0,0,41,2026-05-20,0,TouriHaganashi,284,jangan khawatir pak anies program unggulan astacita jadi garda terdepan penopang ekonomi indonesia selama mbg kopdes merah putih beroperasi ekonomi indonesia tetap aman biarin kurs rupiah thdp dollar as menyentuh heeedopp jokowii,3,
2057054362183315672,0,0,0,0,6,2026-05-20,0,choocoice_,100,dampak lemahnya penegakan hukum sulitnya ekonomi indonesia sekarang kriminal meningkat,0,
2057053653794709530,0,0,0,0,44,2026-05-20,0,DwikiSalmaa,218,koperasi soko guru ekonomi indonesia kehadiran mbg koperasi merah putih membantu umkm petani masyarakat kecil kalah bersaing jaringan ritel besar lanjutkanmbg,0,
2057051563844383135,0,1,2,0,133,2026-05-20,0,anindyabakrie,276,bangsa tangguh selalu mampu melalui masa sulit mengatasi segala tantangan bahkan bangkit lebih maju bangkitkan ekonomi bangsa kesejahteraan seluruh rakyat indonesia selamat hari kebangkitan nasional,0,
2057051482529444033,0,0,0,0,2472,2026-05-20,0,hoteliercrypto,49,maaf ngerti ekonomi indonesia bang,0,
2057049414980485223,1,1,1,0,176,2026-05-20,0,inilahdotcom,229,pemerintah mulai pasang target ekonomi bikin publik langsung heran presiden prabowo subianto membidik pertumbuhan ekonomi indonesia tembus persen baca selengkapnya inilahcom,0,
2057049068728099052,0,0,0,0,49,2026-05-20,0,shda_agatha_,317,msci hnyalah perusahaan swasta tukang jualan data bukan dewa berhak mendikte kedaulatan negara manapun gerombolan si peot terlalu pede banyak negara termasuk indonesia blok ekonomi brics semakin sadar ketergantungan terlalu besar poros keuangan global sngat sehat,0,
2057047822164484432,0,0,0,0,51,2026-05-20,0,puppysmile229,285,lah kan statmen langsung tarik sekarang gampang tarik ngelihat rata rata ekonomi indonesia kalau deposit rawan deposit pake tenggat waktu balik semua keputusan bijak kudu pikir mateng lihat kondisi keuangan diri sendiri bijaknya gmna,0,
2057047452629569878,0,1,0,0,107,2026-05-20,0,Kementrans_RI,240,kementerian transmigrasi berkomitmen menghadirkan transmigrasi wajah baru melalui pembangunan kawasan penguatan ekonomi daerah peningkatan kesejahteraan masyarakat terus bangkit berkarya mengabdi indonesia,0,
2057047361533423679,0,0,0,0,49,2026-05-20,0,nanahiguswhore,225,bentar bentar prabowo bingung ekonomi indonesia tahun terakhir tumbuh angka kemiskinan kelas menengah bukannya tambah malah menurun menurutnya trajectory salah aku salah baca kan,0,
2057047038605578471,0,1,1,0,17,2026-05-20,0,Arziky28067,214,kenaikan menegaskan bank indonesia lebih memprioritaskan stabilitas stability over growth membentengi ekonomi nasional episentrum guncangan eksternal,0,
2057046869856154029,0,0,0,0,14,2026-05-20,0,tajdid_id,130,rupiah tersungkur rp17 alarm ekonomi nasional tengah badai global ujian ketahanan indonesia,0,
2057045865379074184,0,1,1,0,424,2026-05-20,0,warungsastra,301,paham awam perkara kapitalisme buku menjadi pembuka wawasan buku mencoba meneropong kondisi riil perkembangan ekonomi indonesia kacamata pemikiran karl marx das kapital,0,
2057045793861730649,0,0,0,0,13,2026-05-20,0,peluangnewsid,292,rupiah tertekan hingga rp17 per dolar as tengah gejolak ekonomi global kamu kondisi aman mulai mengkhawatirkan buat ekonomi indonesia baca selengkapnya rupiah dolaras ekonomiindonesia nilaitukar,0,
2057045520615669859,0,0,1,0,122,2026-05-20,0,ferryjulianto_,227,rapat paripurna dpr ri bersama presiden republik indonesia prabowo subianto agenda penyampaian kerangka ekonomi makro pokok pokok kebijakan fiskal rapbn tahun anggaran jakarta,0,
2057043770559107293,0,1,0,0,33,2026-05-20,0,chococrmyltte,293,baru banget kelar kelas ekonomi politik internasional dosen ad kasih liat kaya surat perjanjian gitu deh nah isinya lu tau kebanyakan indo kek nuruttt aj sama as i mean kalau prabowo dkk emg niat sejahterakan indonesia ngapa kebanyakan indonesia shall,0,
2057043130013360363,0,0,0,0,60,2026-05-20,0,Mohxcli,189,yapp bukan rahasia liat harga ihsg makin nyungsep berarti ekonomi negara konoha makin mengkhawatirkan info indonesia idr goes,0,
2057042562721124352,0,0,0,0,16,2026-05-20,0,kieonyu,149,bahkan es teh jumbo sekarang harganya 5k 4k banyak bilang ekonomi indonesia baik baik mending nyentuh rumput lu semua,0,
2057041625571119492,0,0,0,0,23,2026-05-20,0,FDjainadi,159,hari kebangkitan nasional menjadi momentum kebangkitan desa menuju desa mandiri ekonomi mandiri pangan bangun desa bangun indonesia,0,
2057041017174700436,0,0,0,0,35,2026-05-20,0,tommyaja286257,287,lemah lu nis takut sama dollar untung gagal jadi presiden lu cina russia iran pake dollar cetek pengamatan lu gimana mau maju indonesia kalau takut sama dollar pola kan dulu kalau mau bikin carut marut ekonomi suatu negara dollar digenjot,-1,
2057040966717214924,0,0,0,0,34,2026-05-20,0,muhammad_kummul,186,betul bang w setuju emng banyak melintir narasi dolar indonesia padahal ekonomi indonesia masi tahap aman setuju banget w bang sama u,0,
2057039881176838466,1,1,2,0,598,2026-05-20,0,KompasTV,125,prabowo indonesia terapkan ekonomi jalan tengah ambil terbaik sosialisme kapitalisme,0,
2057039500224938192,0,0,0,0,31,2026-05-20,0,DiskominfoPWK,240,terima kasih atas kontribusi dedikasinya mendukung pembangunan daerah kemajuan ekonomi bangsa melaju bersama indonesia maju hutbankbjb65 bankbjb purwakartaistimewa diskominfopurwakarta banggamelayanibangsa,0,
2057039351188791519,0,1,0,0,640,2026-05-20,0,AldoRosma16994,199,kamu tahu apa soal ekonomi indonesia ekonomi negara indonesia baik baik kok mengalami collapse pak purbaya tersenyum ekonomi indonesia baik baik collapse,0,
2057039127540076955,0,1,0,0,331,2026-05-20,0,koorbanghosting,214,presiden sekarang menolak kaum mba suka ekonomi indonesia jadi lebih baik kaum menghambat perekonomian suka,0,
2057038833846501540,2,1,4,0,531,2026-05-20,0,IDNTimes,374,presiden prabowo subianto mengatakan rakyat indonesia mimpi menjadi orang kaya menurutnya mimpi orang indonesia hidup layak baik prabowo singgung menyampaikan kerangka ekonomi makro kem pokok pokok kebijakan fiskal ppkf rapbn tahun anggaran rapat paripurna masa persidangan v tahun sidang idntimesnews,0,
2057038554493288467,1,0,1,0,299,2026-05-20,0,KATADATAcoid,396,presiden prabowo subianto menyatakan strategi ekonomi tepat yakin ekonomi indonesia tumbuh kisaran hingga persen mendatang menuju pertumbuhan ekonomi persen prabowo mengatakan membuka lapangan kerja besar besaran ditargetkan meningkat menjadi persen selengkapnya,0,
2057038251660353599,0,0,0,0,35,2026-05-20,0,FirzaHusain,44,aamiin ekonomi indonesia stabil,0,
2057037819005301024,3,1,7,0,380,2026-05-20,0,tilehopper,197,tonight live wib ayo diskusi bareng pidato tadi dpr terkait arah ekonomi indonesia kedepan bareng bareng,0,
2057036955972743264,0,0,0,0,43,2026-05-20,0,TsuKei2227,213,sebenernya mmg bukan salah purbaya kan kementrian jg bertanggungjawab ttg kondisi ekonomi indonesia presiden paling dimintai pertanggungjawaban tuh presiden nahkodanya,0,
2057036679610028387,1,12,3,1,8314,2026-05-20,0,detikcom,177,presiden prabowo subianto mengungkapkan penghormatan negara kunjungan luar negeri optimis indonesia jadi kekuatan ekonomi besar,0,
2057035890489520242,0,0,0,0,33,2026-05-20,0,konohaberjuang,283,umkm notabene menjadi kekuatan ekonomi paling dasar malah ditekan dg pajak terintegrasi coretax pungli2 apalah pasang surutnya tinggi jarang ukm indonesia bangkit menjadi usaha besar kurang dukungan pendampingan brklanjutan,0,
2057035099745706184,0,1,0,0,816,2026-05-20,0,AldoRosma16994,137,emang bang kan lewat bumn ekonomi indonesia apbn negara semakin bertambah malah bagus dong,0,
2057034021193081019,2,0,10,0,1043,2026-05-20,0,kompascom,288,baca selengkapnya presiden republik indonesia prabowo subianto menyoroti ekonomi ri tumbuh atas selama tujuh tahun terakhir menilai kemiskinan meningkat kelas menengah menurun meski pertumbuhan tinggi rk prabowo ekonomi,0,
2057033815663792349,1,1,6,0,222,2026-05-20,2,RnpoEdgw,294,big thanks kak menciptakan art se bagus gilaaaa sempet ikut po waktu untung banget kebagian closingan cf maaf telat krena ekonomi indonesia not daijoubu jadinya cmn spend dikit buat cf,0,
2057033083069800699,0,0,0,0,17,2026-05-20,0,inang_hasiholan,256,sih justru bagus klau pemerintah tetap tenang asal bikin kebijakan ekstrem cuma menyenangkan market sesaat dibutuhkan indonesia keseimbangan pertumbuhan ekonomi kesejahteraan rakyat,0,
2057032584950091810,0,0,0,0,216,2026-05-20,0,Mulyadics99,71,sekuat pengaruh beliau sektor ekonomi indonesia,0,
2057032157303030021,0,0,0,0,4,2026-05-20,0,StarW96045,144,hasil pidato menit menjadi fondasi awal perjalanan ekonomi indonesia menghadapi tantangan global tahun mendatang,0,
2057031522440626402,0,0,1,0,42,2026-05-20,0,penjagaharapan,279,bukan sekadar istilah keren dunia bisnis konsep indonesia incorporated indonesia inc digaungkan presiden rapat paripurna dpr ri merupakan pilar strategis masa depan ekonomi indonesia inti konsep kolaborasi total,0,
2057030951348387930,0,0,0,0,14,2026-05-20,0,woswy08,132,pengamat menilai kehadiran danantara mengubah peta persaingan dagang memperkuat kedaulatan ekonomi indonesia mata dunia,0,
2057030513265930411,0,0,0,0,10,2026-05-20,0,gembaalla,267,serangan narasi asing judul a dangerous distraction the economist sebenarnya mengonfirmasi satu indonesia sedang keluar zona nyaman penyedia bahan mentah dunia mulai berdaulat ekonomi prabowonomics,0,
2057028766170566897,0,0,0,0,225,2026-05-20,0,AldoRosma16994,112,buat ekonomi indonesia justru bagus meningkatkan tambah apbn negara jadi bbm perlu import bbm deh,0,
2057027970527797328,0,0,0,0,20,2026-05-20,0,isefindonesia,243,semangat ekonomi syariah bersama berkarya mengabdi membangun daerah menuju indonesia tangguh siap menghadapi tantangan era digital transformasi teknologi harikebangkitannasional kebaikanuntuksemua,0,
2057027172192354768,0,1,0,0,22,2026-05-20,0,seketikanet,214,target ekonomi indonesia resmi diumumkan presiden prabowo pemerintah bidik pertumbuhan hingga defisit apbn ditekan rupiah dijaga tetap stabil apa dampaknya buat masyarakat,0,
2057027003552059581,0,0,0,0,16,2026-05-20,0,Silvy_2021,199,singapura memutar otak atas putusan ekonomi pemerintah indonesia sepakat pak indonesia berdaulat ekonomi bukan negara diakal2i negara laagi,0,
2057026700131914042,0,0,1,0,54,2026-05-20,0,nyanyadake,150,prabowo pengen seluruh komoditas indonesia harganya ditentukan negara ekonomi monopoli yak indonesia bakalan jadi negara otoriter fix bawah,0,
2057026383692669226,0,1,0,0,49,2026-05-20,0,Lembayu29740820,152,visi disampaikan presiden prabowo memberikan harapan ekonomi indonesia semakin kuat mampu menjaga kesejahteraan masyarakat,0,
2057026133296808230,0,0,0,0,5,2026-05-20,0,RishaDes,121,jangan terpengaruh kritik the economist ekonomi indonesia cukup kuat tenang,0,
2057025839020364129,0,1,2,0,73,2026-05-20,0,penjagaharapan,303,tengah pidatonya sidang paripurna dpr presiden prabowo subianto sempat membuat suasana cair lewat gestur sederhana langsung mencuri perhatian momen santai justru jadi perhatian publik tengah pembahasan serius soal arah ekonomi apbn indonesia depan,0,
2057024065047789808,0,0,1,0,41,2026-05-20,0,mbapopice,212,kritik the economist kebijakan ekonomi prabowo hanyalah cerminan ketidaksukaan sikap indonesia menolak didikte agenda pasar bebas global kedaulatan nasional,0,
2057021936769843309,0,0,0,0,8,2026-05-20,0,pajakdepokswg,123,apresiasi setinggi tingginya seluruh wajib pajak atas kepatuhan kontribusinya kedaulatan ekonomi indonesia,0,
2057021906386301075,0,0,1,0,60,2026-05-20,0,Pejuangni,295,presiden prabowo menegaskan pentingnya kedaulatan ekonomi nasional indonesia terus bergantung permainan harga global merugikan negara saatnya sumber daya alam memberi manfaat maksimal rakyat indonesia bukan kepentingan asing,0,
2057019535744799113,4,0,5,0,1089,2026-05-20,0,tokcin70,315,rupiah indonesia jatuh paras paling rendah sejarah jangan baca cerita indonesia alarm serantau pelabur mula kira risiko import jadi mahal kos bisnes naik permintaan perlahan asean ekonomi tak hidup sorang sorang satu tiang besar goyang lantai sebelah bergetar,0,
2057019259218493786,0,1,0,0,22,2026-05-20,0,mano_seri11,204,kehadiran danantara membuka peluang besar memperkuat investasi mendukung pembangunan ekonomi indonesia lebih maju danantara pertumbuhanekonomi masadepanindonesia,0,
2057018432244314415,0,0,0,0,32,2026-05-20,0,Oxbims,284,argumen pak gurunya sepenuhnya salah pengantar teori dasar perdagangan internasional utuh bila dipakai menjelaskan realitas ekonomi indonesia keseluruhan lebih cocok penjelasan dasar analisis kebijakan makro lengkap,0,
2057018390322331797,0,0,0,0,28,2026-05-20,0,IdChannel9,207,presiden prabowo subianto menargetkan pertumbuhan ekonomi indonesia pemaparan kem ppkf rapbn dpr prabowosubianto ekonomiindonesia rapbn2027,0,
2057018246860308728,0,0,0,0,36,2026-05-20,0,Mistar_id,274,presiden prabowo subianto memaparkan langsung kerangka ekonomi makro pokok pokok kebijakan fiskal kem ppkf rapbn rapat paripurna dewan perwakilan rakyat dpr republik indonesia rabu presidenprabowo dpr kemppkf,0,
2057018054316597605,0,0,0,0,23,2026-05-20,0,AldoRosma16994,129,negara indonesia baik baik kakak bapak purbaya tersenyum aman ekonomi indonesia collapse,0,
2057017908098953687,1,0,8,0,1220,2026-05-20,0,blububulb,259,kakk jangan gitu kan cuma kakek2 menuhin mimpi mulianya melayani bangsa ko kamu tega si hujat meski bikin ekonomi ancur pendidikan diacak2 indonesia otw bubar cuma someone s son menggapai mimpinya,0,
2057017879149830410,0,0,0,0,16,2026-05-20,0,edwinbastian_,190,pengelolaan anggaran cermat memastikan ekonomi indonesia era presiden prabowo berada jalur aman stabil prabowo anggarannegara stabilitasekonomi,0,
2057015863816204456,0,0,0,0,45,2026-05-20,0,PelindoMakassar,298,hai portizen pt pelabuhan indonesia persero regional makassar menerima kunjungan perusahaan mahasiswa fakultas ekonomi bisnis universitas hasanuddin bersama delegasi management science university malaysia kantor pelindo regional makassar,0,
2057015483342434409,0,0,0,0,38,2026-05-20,0,XBOT_7557467461,171,nyalahin full pemerintah terlalu gampang nyimpulin prabowo indonesia rupiah ekonomi dolar geopolitik global amerika china pemerintah,-1,
2057014655772672501,30,48,54,9,17356,2026-05-20,5,kompascom,193,presiden ri prabowo subianto mengungkapkan rasa sakit hati melihat data ekonomi indonesia alasannya ekonomi tumbuh angka kemiskinan malah bertambah rs,0,
2057014394614415772,0,0,0,0,5275,2026-05-20,0,Antobrock,177,rupiah bukan sekadar mata uang simbol kekuatan kepercayaan ketahanan ekonomi indonesia rupiah nilaitukarrupiah ekonomi negarahadir,0,
2057014247578882455,0,1,1,0,52,2026-05-20,0,BarantinRI,227,target ekonomi indonesia tumbuh hingga karantina punya peran penting balik lancarnya perdagangan ekspor nasional karantina barantin pelindunganmaksimalpelayananoptimal,0,
2057013239695933886,0,0,0,0,5268,2026-05-20,0,Antobrock,244,tengah tekanan ekonomi global indonesia tinggal diam pemerintah terus siapkan strategi baru menjaga rupiah tetap stabil ekonomi nasional tetap kuat rupiah nilaitukarrupiah ekonomi negarahadir,0,
2057012738040471801,0,0,0,0,39,2026-05-20,0,PemkabJ34394,295,peresmian lebih koperasi desa merah putih presiden republik indonesia prabowo subianto menjadi langkah nyata memperkuat ekonomi kerakyatan hingga tingkat desa kelurahan pemkabjember gusfawait jemberbarujembermaju web,0,
2057012442509808038,0,0,1,0,14,2026-05-20,0,moominaaaa,141,susah tau ngedukasinya kalau otaknya terkontaminasi gini bikin makin yakin kalau literasi ekonomi indonesia tuh kurang bgtt,0,
2057011987809485251,1,1,12,1,3645,2026-05-20,0,whimsicalike,88,gubernur bank indonesia mundur kalau g jaga stabilitas ekonomi,0,
2057011501052178553,0,0,0,0,381,2026-05-20,0,opick_004,87,arsenal juara hanyalah pengalihan isu kawal terus ekonomi indonesia gaess,0,
