id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,bookmarkCount,author,tweet_length,clean_text,sentimen_bert,confidence,topic,macro_topic,topic_weight,sentiment_score,crisis_score
2056670104734269855,"@LambeSahamjja Gegara dollar naik, pistachio 3 kg nya harganya mahal bangett, shokk aku tuu
https://t.co/5CFz08SO2Z",0,0,0,0,145,2026-05-19,0,gyz1658332,115,gegara dollar naik pistachio 3 kg nya harganya mahal bangett shokk aku tuu,negative,0.9789718389511108,2,Inflation & Public Economic Impact,1.4,1.0,1.370560574531555
2056670103958360074,"@kemgelapan Oke Gas Oke Gas DOLLAR menuju 18 ribu, Harga harga merangkak naik , jatuhnya Daya beli Masyarakat, kata si WOK Orang desa-desa gak peduli Dollar Naik 🐷🐷🐷🐷 https://t.co/9570RHbZkF",0,0,2,0,286,2026-05-19,0,Romeorama89,190,oke gas oke gas dollar menuju 18 ribu harga harga merangkak naik jatuhnya daya beli masyarakat kata si wok orang desa desa tidak peduli dollar naik,negative,0.9105674624443054,1,Inflation & Public Economic Impact,1.4,1.0,1.2747944474220274
2056669770708304001,"@kemgelapan Oke Gas Oke Gas DOLLAR menuju 18 ribu ayo gaaaaas.....mangkin naik harga harga gaes.... Selamatin diri kalian masing-masing ,udah gak guna nya percaya sama GOROSEI SAMA 🫡🫡🫡🫡 https://t.co/ceyB1WnJjo",0,0,0,0,106,2026-05-19,0,Romeorama89,209,oke gas oke gas dollar menuju 18 ribu ayo gaaaaas mangkin naik harga harga gaes selamatin diri kalian masing masing udah tidak guna nya percaya sama gorosei sama,negative,0.9045044779777528,-1,Outlier,0.7,1.0,0.6331531345844269
2056669497793356266,@noirelyne_ Stop naik terus ya dollar,0,0,0,0,9,2026-05-19,0,dynamicjeka,37,stop naik terus ya dollar,negative,0.8764665722846985,2,Inflation & Public Economic Impact,1.4,1.0,1.2270532011985777
2056669490725998661,"pas lebaran kemaren beli buat parcel masih di harga 39k 
skrng udah 45k 😭😭
gini dikata rupiah melemah rakyat desa gapake dollar😭😭 
semua bahan pokok naik nohhh imbas rupiah anjlok https://t.co/TT62R2pbtz",0,0,0,0,101,2026-05-19,0,thvk_,203,pas lebaran kemaren beli buat parcel masih di harga 39k skrng udah 45k gini dikata rupiah melemah rakyat desa gapake dollar semua bahan pokok naik nohhh imbas rupiah anjlok,negative,0.97975355386734,1,Inflation & Public Economic Impact,1.4,1.0,1.371654975414276
2056669373293859143,"Dollar naik terus, kamu udah punya strategi belum? 👀

Banyak pengguna OSL Indonesia udah mulai nabung USDT sebagai salah satu pilihan mereka. Mau tau kenapa? https://t.co/uQVSeNNLSS",0,1,0,0,99,2026-05-19,0,rasamatchaenak,181,dollar naik terus kamu udah punya strategi belum banyak pengguna osl indonesia udah mulai nabung usdt sebagai salah satu pilihan mereka mau tau kenapa,neutral,0.7351995706558228,0,Macroeconomic Crisis & Government Response,1.5,0.5,0.5513996779918671
2056668372000195065,"bisa bisanya atasan gue dengan bangganya memilih paslon 02 karena penerus jokowow dengan bangga..
dan pas ditanya impact dollar naik, dia ketawa2 ""iya bener itu kan orang desa mah ga keluar negeri"" apa maksud sih-_-",0,0,0,0,10,2026-05-19,0,semuadasolusi,215,bisa bisanya atasan gue dengan bangganya memilih paslon 02 karena penerus jokowow dengan bangga dan pas ditanya impact dollar naik dia ketawa2 iya benar itu kan orang desa mah tidak keluar negeri apa maksud sih,negative,0.7481598854064941,2,Inflation & Public Economic Impact,1.4,1.0,1.0474238395690918
2056668112792277010,"Teriak dollar naik rupiah makin lemah tp dgn 1 waktu juga ngesupport dollar buat makin naik 🥲
Emang ini semua gara2 pemerintah goblok",0,0,0,0,154,2026-05-19,0,cloud_jone,133,teriak dollar naik rupiah makin lemah tapi dengan 1 waktu juga ngesupport dollar buat makin naik emang ini semua gara2 pemerintah goblok,negative,0.9980481863021852,1,Inflation & Public Economic Impact,1.4,1.0,1.397267460823059
2056667828430987363,Gimana yaa paham si niatnya emng mau nyelametin diri sendiri disaat kek gini. Tp dgn kek gini juga bukannya makin bkin cepet naik dollarnya? Karena kalian2 juga yg mendukung dollar naik dan rupiah makin lemah 🥲,2,1,4,0,842,2026-05-19,0,cloud_jone,210,gimana yaa paham si niatnya emng mau nyelametin diri sendiri disaat kek gini tapi dengan kek gini juga bukannya makin bkin cepet naik dollarnya karena kalian2 juga yang mendukung dollar naik dan rupiah makin lemah,negative,0.9952468276023864,2,Inflation & Public Economic Impact,1.4,1.0,1.3933455586433408
2056667527259017337,"@elluviee padahal aslinya berdampak bgt, semuanya jadi naik emg ga jelas si wowo ini di desa ga pake dollar katanya",0,0,0,0,53,2026-05-19,0,brzchaa,115,padahal aslinya berdampak banget semuanya jadi naik emg tidak jelas si wowo ini di desa tidak pake dollar katanya,negative,0.9980308413505554,1,Inflation & Public Economic Impact,1.4,1.0,1.3972431778907775
2056666316183162924,"setiap kenaikan rupiah terhadap dollar
patut kita rayakan setiap hari 
Salut kepada Thomas Djiwandono keponakan prabowo
dilantik 9 februari 2026 = 16.772 
sekarang 19 mei 2026 =17710 
Naik sekitar 5,59% dalam 99 hari

walaupun tidak punya pengalaman 
tapi dia merasa bisa 
dan bisa itu di tunjukkan dari kenaikan rupiah 
setiap hari nya 

jika konsisten seperti ini
tahun depan 30rb -50 rb tidak mustahil
patut kita lihat setiap hari nya 
mantap pak",331,56,1204,14,95927,2026-05-19,48,LambeSahamjja,449,setiap kenaikan rupiah terhadap dollar patut kita rayakan setiap hari salut kepada thomas djiwandono keponakan prabowo dilantik 9 februari 2026 16 772 sekarang 19 mei 2026 17710 naik sekitar 5 59 dalam 99 hari walaupun tidak punya pengalaman tapi dia merasa bisa dan bisa itu di tunjukkan dari kenaikan rupiah setiap hari nya jika konsisten seperti ini tahun depan 30rb 50 rb tidak mustahil patut kita lihat setiap hari nya mantap pak,positive,0.9970948696136476,-1,Outlier,0.7,0.2,0.13959328174591065
2056665204847731199,"@insanizend @zoelfick @24chokemaru Jaman pak Habibie dulu ngurusin kurs bener2 serius sampe bisa turun lagi, intervensi lah, bikin kebijakan mencegah dollar naik terus lah. Sekarang? Malah bikin komen goblog ""Orang Desa gak pake dollar"". Atuh pasar merespom negatif. Tambah jeblok lah.",0,0,0,0,25,2026-05-19,0,rasjawa,285,jaman pak habibie dulu ngurusin kurs bener2 serius sampe bisa turun lagi intervensi lah bikin kebijakan mencegah dollar naik terus lah sekarang malah bikin komen goblog orang desa tidak pake dollar atuh pasar merespom negatif tambah jeblok lah,negative,0.9987918734550476,-1,Outlier,0.7,1.0,0.6991543114185332
2056664710519636349,"Gatau seneng apa sedih dollar naik, usdt cuan, daya beli nyungsep😭😭",0,0,0,0,28,2026-05-19,0,Graendy,67,gatau seneng apa sedih dollar naik usdt cuan daya beli nyungsep,negative,0.924614667892456,2,Inflation & Public Economic Impact,1.4,1.0,1.2944605350494385
2056664661635092614,"Guys please jgn kemakan issue queer yg digoreng lagi karena menutupi yg lagi marak diperbincangkan (dollar naik)

Fokus yaa, fokuss",0,0,7,0,955,2026-05-19,0,airmineralle,131,guys please jgn kemakan issue queer yang digoreng lagi karena menutupi yang lagi marak diperbincangkan dollar naik fokus yaa fokuss,negative,0.5481345057487488,-1,Outlier,0.7,1.0,0.3836941540241241
2056664584594084273,@_intuisea Sakit hati krn dollar naik,0,0,0,0,354,2026-05-19,0,buburrkacangg,37,sakit hati karena dollar naik,negative,0.9966168999671936,2,Inflation & Public Economic Impact,1.4,1.0,1.3952636599540709
2056664010595148008,@5O5sins Ya siapa tau. Kan dollar lagi naik,0,0,0,0,15,2026-05-19,0,smokizn,43,ya siapa tau kan dollar lagi naik,negative,0.6253340244293213,2,Inflation & Public Economic Impact,1.4,1.0,0.8754676342010498
2056663001265303718,"I know dollar naik efeknya besar tp diriku baru ngerasain efek langsung dollar naik anjir soalnya kemaren2 puasa nggak jajan merch, hari ini mau beli pattern2 knitting yg udah di wishlist dr tahun lalu jadi nggak ngotak harganya 😭😭 I should just buy everything last year 😫",0,0,0,0,20,2026-05-19,0,happytasty,272,i know dollar naik efeknya besar tapi diriku baru ngerasain efek langsung dollar naik anjir soalnya kemaren2 puasa nggak jajan merch hari ini mau beli pattern2 knitting yang udah di wishlist dari tahun lalu jadi nggak ngotak harganya i should just buy everything last year,negative,0.5310194492340088,2,Inflation & Public Economic Impact,1.4,1.0,0.7434272289276123
2056662577036607633,"@idextratime dollar naik, semuanya naik, gaji tetep segitu2 aja",0,0,0,0,266,2026-05-19,0,onyoure_nsy,63,dollar naik semuanya naik gaji tetep segitu2 aja,negative,0.9416961669921876,2,Inflation & Public Economic Impact,1.4,1.0,1.3183746337890625
2056662229047820433,"@ARSIPAJA ga naik, soalnya ga pake dollar, klau pake naik sih",0,0,0,0,99,2026-05-19,0,marsekarl,61,ga naik soalnya tidak pake dollar klau pake naik sih,neutral,0.7179784774780273,2,Inflation & Public Economic Impact,1.4,0.5,0.5025849342346191
2056661311602536729,@cutdxy dollar naik di,0,0,0,0,13,2026-05-19,0,blackandwhitez7,22,dollar naik di,neutral,0.984829604625702,2,Inflation & Public Economic Impact,1.4,0.5,0.6893807232379914
2056660975550673002,Dollar naik emosi gue juga ikut naik,0,0,0,0,55,2026-05-19,0,ephemerallias,36,dollar naik emosi gue juga ikut naik,negative,0.546886146068573,-1,Outlier,0.7,1.0,0.38282030224800107
2056660891140243531,"@sawit1bungkus Betul kak, cuma dosenku mungkin fokusnya ke gimana org yg punya dollar seneng aja klo rupiah lemah gini(?), karna kekayaan mereka otomatis naik. pdhl yaa rupiah lemah dampaknya jelek ke masyarakat secara keseluruhan. makanya jatohnya seneng diatas penderitaan org lain, miris gtu",0,0,0,0,129,2026-05-19,0,solsticte,294,betul kak cuma dosenku mungkin fokusnya ke gimana org yang punya dollar seneng saja kalau rupiah lemah gini karna kekayaan mereka otomatis naik pdhl yaa rupiah lemah dampaknya jelek ke masyarakat secara keseluruhan makanya jatohnya seneng diatas penderitaan org lain miris gtu,negative,0.9964480400085448,2,Inflation & Public Economic Impact,1.4,1.0,1.3950272560119628
2056660699317977218,@idextratime Ada joke dollar per Agustus 17.845 ini cuma beda 5 jam udah naik terus https://t.co/dodcOPJYEo,0,0,0,0,282,2026-05-19,0,Herraclast,107,ada joke dollar per agustus 17 845 ini cuma beda 5 jam udah naik terus,neutral,0.940908670425415,2,Inflation & Public Economic Impact,1.4,0.5,0.6586360692977905
2056659954422149556,dollar makin naik🥲,0,0,0,0,15,2026-05-19,0,messaturn,18,dollar makin naik,neutral,0.875038743019104,2,Inflation & Public Economic Impact,1.4,0.5,0.6125271201133727
2056659542424137775,"@kemgelapan @iPoopBased berapapun dollar naik , saya tanya mbg bermanfaat tidak",0,0,0,0,14,2026-05-19,0,Ifaturrohman,79,berapapun dollar naik saya tanya mbg bermanfaat tidak,negative,0.6455468535423279,-1,Outlier,0.7,1.0,0.4518827974796295
2056659443241410761,"Panas benerrrr..
Kaya antek aseng yg pusing liat dollar naik teruss",0,0,0,0,13,2026-05-19,0,ElzGinggin17545,67,panas benerrrr kaya antek aseng yang pusing liat dollar naik teruss,negative,0.972074806690216,2,Inflation & Public Economic Impact,1.4,1.0,1.3609047293663024
2056658971650637961,gak rela gue bayar lebih mahal krn dollar naik,0,0,0,0,19,2026-05-19,0,nadruwg,46,gak rela gue bayar lebih mahal karena dollar naik,negative,0.9944726824760436,-1,Outlier,0.7,1.0,0.6961308777332305
2056658412164071935,"@estroile bayangin aja dollar naik, negara chaos, hidup super sulit tiba2 dibuatin thread sama orang yg isinya gaslighting kita semua. apa ga mumet kak? 🥲🥲",0,0,0,0,51,2026-05-19,0,elynxellee,155,bayangin saja dollar naik negara chaos hidup super sulit tiba2 dibuatin thread sama orang yang isinya gaslighting kita semua apa tidak mumet kak,negative,0.9940535426139832,2,Inflation & Public Economic Impact,1.4,1.0,1.3916749596595763
2056657953885962443,knp yg naik adlh grafik rupiah terhadap dollar dan bukan gajikuhh😞☝️,0,0,0,0,43,2026-05-19,0,mojwina,68,knp yang naik adlh grafik rupiah terhadap dollar dan bukan gajikuhh,positive,0.6019363403320312,-1,Outlier,0.7,0.2,0.08427108764648436
2056657489811386710,"Di tengah2 krisis dollar naik bisa2nya temenku yg kerja di malay mau minjem duid ke aku yg karjimut ini, biasanya minjemin tp maaf bgt kali ini aku jg kesulitan 😔",0,0,0,0,53,2026-05-19,0,bilnooboo,162,di tengah2 krisis dollar naik bisa2nya temenku yang kerja di malay mau minjem duid ke aku yang karjimut ini biasanya minjemin tapi maaf banget kali ini aku jg kesulitan,negative,0.4354242384433746,0,Macroeconomic Crisis & Government Response,1.5,1.0,0.6531363576650618
2056657480776904870,"@solsticte ya itu jg si raja sawit kalo ekspor kan pake dollar, dia mah seneng2 aja dollar naik. emg paok aja ini pemerintah",0,0,43,0,3079,2026-05-19,0,richygurllll,124,ya itu jg si raja sawit kalau ekspor kan pake dollar dia mah seneng2 saja dollar naik emg paok saja ini pemerintah,negative,0.9556093215942384,-1,Outlier,0.7,1.0,0.6689265251159668
2056657399164055834,"in this economy, dollar naik, harga emas turun,
guyss yang lagi cari antam LM
aku readyyy harga miringg yah!
1gr
2gr
3gr
5gr
10gr
Readyyyyy, tanya harga dulu bolehhh
aku areaa Jogja Selatan
#antam #jogja https://t.co/2l2zQ4yyk4",0,1,0,0,131,2026-05-19,0,apriliaaraa_,227,in this economy dollar naik harga emas turun guyss yang lagi cari antam lm aku readyyy harga miringg yah 1gr 2gr 3gr 5gr 10gr readyyyyy tanya harga dulu bolehhh aku areaa jogja selatan antam jogja,neutral,0.6846165060997009,14,Inflation & Public Economic Impact,1.4,0.5,0.47923155426979064
2056657221816357343,"sebagai penerjemah dengan bayaran dollar gw seneng nilai dolar naik, tp gw ga suka nilai rupiah turun jg",0,0,0,0,27,2026-05-19,0,NunkAini,104,sebagai penerjemah dengan bayaran dollar gw seneng nilai dolar naik tapi gw tidak suka nilai rupiah turun jg,negative,0.782782793045044,2,Inflation & Public Economic Impact,1.4,1.0,1.0958959102630614
2056657156653666556,"gara2 dollar naik, hari ini gue boncos soalnya kurs nya ngikutin dollar 😩

manifesting semoga ada kabar baik &amp; di bayar dollar juga, ameeennn",0,0,0,0,52,2026-05-19,0,doublesixbabe,145,gara2 dollar naik hari ini gue boncos soalnya kurs nya ngikutin dollar manifesting semoga ada kabar baik amp di bayar dollar juga ameeennn,positive,0.9136561751365662,2,Inflation & Public Economic Impact,1.4,0.2,0.2558237290382385
2056656493798445394,dollar mudah2an semakin naik terus https://t.co/gRczneqxKV,0,0,1,0,18,2026-05-19,0,SateTong,58,dollar mudah2an semakin naik terus,positive,0.4843985140323639,2,Inflation & Public Economic Impact,1.4,0.2,0.13563158392906188
2056656472369713365,"Dollar naik, tembaga naik. Perusahaan pusing, karyawan ga naik gaji",0,0,0,0,12,2026-05-19,0,mangoowiw,67,dollar naik tembaga naik perusahaan pusing karyawan tidak naik gaji,neutral,0.6339373588562012,2,Inflation & Public Economic Impact,1.4,0.5,0.4437561511993408
2056656328614133900,"gara2 dollar naik, yang tadinya mie ayam cuman 10k skrg jadi 20k 😭😭👎🏻",0,0,0,0,52,2026-05-19,0,pluviphilesss,69,gara2 dollar naik yang tadinya mie ayam cuman 10k skrg jadi 20k,positive,0.6959177851676941,19,Food Price & Inflation Control,1.2,0.2,0.1670202684402466
2056655677540716971,"Dollar makin naik, gw jajan terus, ini arahnya mau kemana ya 😭",0,2,0,0,137,2026-05-19,0,unknaiq,62,dollar makin naik gw jajan terus ini arahnya mau kemana ya,neutral,0.4143202304840088,2,Inflation & Public Economic Impact,1.4,0.5,0.29002416133880615
2056654029464420686,"Efek dollar naik jadi bahan produk kedelai impor diganti kualitas yg kurang kali ya, beli tempe atau tahu cepet banget busuk",0,0,0,0,15,2026-05-19,0,iamtaetae_xxx,124,efek dollar naik jadi bahan produk kedelai impor diganti kualitas yang kurang kali ya beli tempe atau tahu cepet banget busuk,negative,0.9976664781570436,1,Inflation & Public Economic Impact,1.4,1.0,1.396733069419861
2056653791643217965,@keserimpetryul bajinganLAH tiketoesawat mahaL PEPEEEKKKK KARNA DOLLAR NAIK KONTOLLLLLL doainla aku banyak wang,0,0,0,0,25,2026-05-19,0,JUNGWUJlN,111,bajinganlah tiketoesawat mahal pepeeekkkk karna dollar naik kontollllll doainla aku banyak wang,positive,0.748860239982605,9,Inflation & Public Economic Impact,1.4,0.2,0.20968086719512938
2056653411102421499,@sayaN03L iya ya mumpung dollar naik,0,0,0,0,34,2026-05-19,0,birahf,36,iya ya mumpung dollar naik,neutral,0.5649728775024414,2,Inflation & Public Economic Impact,1.4,0.5,0.39548101425170895
2056651078083702992,"""Apa-apa serba Naik gara² Dollar🥹",0,0,0,0,8,2026-05-19,0,ridwan_yaz,33,apa apa serba naik gara dollar,neutral,0.7532272338867188,2,Inflation & Public Economic Impact,1.4,0.5,0.5272590637207031
2056650923980845113,"dollar naik, pajak beacukai naik 🤪 pajak lebih mahal dari biaya kirim ke indonya 🤭 https://t.co/Al5wSc5O3P",0,0,0,0,37,2026-05-19,0,loml_jj,106,dollar naik pajak beacukai naik pajak lebih mahal dari biaya kirim ke indonya,neutral,0.7308867573738098,1,Inflation & Public Economic Impact,1.4,0.5,0.5116207301616669
2056650594161725484,"Sayangnya ini belum dieksekusi tapi dollar keburu naik. Mau ga mau ganti asal negara impor kedelai. Pindah dulu ke Brazil. Sesama anggota BRICS ini

https://t.co/lM4M4683rj",0,0,0,0,13,2026-05-19,0,ProdArchitech,172,sayangnya ini belum dieksekusi tapi dollar keburu naik mau tidak mau ganti asal negara impor kedelai pindah dulu ke brazil sesama anggota brics ini,negative,0.9185949563980104,-1,Outlier,0.7,1.0,0.6430164694786072
2056650221615042885,"Dollar naik lagi dan naik terus Rupiah terjun bebas sebebas2nya sampe ke jurang yg gak ada dasarnya.Koperasi merah putih yg akhirnya mau mencaplok posisi mini market spt alfamarkt dan indomaret. Gmn ceritanya bangsa sendiri ""menjajah"" rakyatnya? Meanwhile presndut exist pidato🤪",0,0,0,0,39,2026-05-19,0,Quirose3,278,dollar naik lagi dan naik terus rupiah terjun bebas sebebas2nya sampe ke jurang yang tidak ada dasarnya koperasi merah putih yang akhirnya mau mencaplok posisi mini market spt alfamarkt dan indomaret gimana ceritanya bangsa sendiri menjajah rakyatnya meanwhile presndut exist pidato,negative,0.99233740568161,-1,Outlier,0.7,1.0,0.694636183977127
2056649215116239182,PRABOWO PEPEK SEMUANYA JADI NAIK PANTEK MATA KAU BILANG DOLLAR GAK NGARUH KONTOL,0,0,0,0,27,2026-05-19,0,iHugnona,80,prabowo pepek semuanya jadi naik pantek mata kau bilang dollar tidak ngaruh kontol,negative,0.9966828227043152,2,Inflation & Public Economic Impact,1.4,1.0,1.3953559517860412
2056648292365435094,Ni yaaa kl dollar ga naik kyk orgil gue yakin bgt mingdep gue udh liburan😠😠😠 erghhh,0,0,0,0,63,2026-05-19,0,sonyanugrohoo,83,ni yaaa kl dollar tidak naik kyk orgil gue yakin banget mingdep gue sudah liburan erghhh,negative,0.6099936366081238,2,Inflation & Public Economic Impact,1.4,1.0,0.8539910912513733
2056647271929053385,Katanya ga ngaruh dollar naik.. kok pake manggil menteri segala 😄,0,0,0,0,35,2026-05-19,0,iczkry,65,katanya tidak ngaruh dollar naik kok pake manggil menteri segala,negative,0.9978723526000975,7,Inflation & Public Economic Impact,1.4,1.0,1.3970212936401365
2056647087627161676,"@infobdg Kenapa mogok, ya karena kartel biasa impor, dollar naik. Ga kebeli, terus presiden nya petentang petenteng ""emamg di desa pakai dollar"" ajig lah.",1,0,5,0,634,2026-05-19,0,udi_sapys,154,kenapa mogok ya karena kartel biasa impor dollar naik tidak kebeli terus presiden nya petentang petenteng emamg di desa pakai dollar ajig lah,negative,0.998259961605072,7,Inflation & Public Economic Impact,1.4,1.0,1.3975639462471008
2056646796001337630,"@HarrisCainee untung gk pkai dollar yah, lg naik soalnya🙂‍↔️🙂‍↔️",0,0,0,0,222,2026-05-19,0,mystgreenfrappe,64,untung tidak pkai dollar yah lagi naik soalnya,negative,0.6420391798019409,2,Inflation & Public Economic Impact,1.4,1.0,0.8988548517227172
2056646370661138711,@hanproduce Yg bilang dollar naik ga ngaruh gedig aja palanyee,0,0,0,0,17,2026-05-19,0,01dO_Orz,62,yg bilang dollar naik tidak ngaruh gedig saja palanyee,negative,0.9957874417304992,2,Inflation & Public Economic Impact,1.4,1.0,1.3941024184226987
2056646341103857941,"Ini kalo selesai cgv ada announce swc jkt siap gak siap gw harus siap, meskipun dollar naik gak papa, kan kita bayarnya pake rupiah 😭😭😭",0,0,1,0,51,2026-05-19,0,vitaera07,135,ini kalau selesai cgv ada announce swc jkt siap tidak siap gw harus siap meskipun dollar naik tidak papa kan kita bayarnya pake rupiah,negative,0.8197736740112305,-1,Outlier,0.7,1.0,0.5738415718078613
2056646277631496368,Woyyy ini dollar kenapa naik terus jadinya 😭😭,0,0,0,0,11,2026-05-19,0,_Zii95_,45,woyyy ini dollar kenapa naik terus jadinya,negative,0.9928728342056274,2,Inflation & Public Economic Impact,1.4,1.0,1.3900219678878782
2056646074706669902,"Siall gara-gara dollar naik, harga galon juga naik. Masa sekarang galon harganya 27 rebu 💚 https://t.co/gFBvyhLWHe",8,19,92,4,4661,2026-05-19,5,tanyarlfes,114,siall gara gara dollar naik harga galon juga naik masa sekarang galon harganya 27 rebu,neutral,0.8157677054405212,-1,Outlier,0.7,0.5,0.2855186969041824
2056645538976764033,"@chocazel @indomieaftrsad @LambeSahamjja Bahkan bahan buat bikin pupuknya aje naik tuh. Terus masi bisa bilang ""ORANG DI DESA GAK PAKE DOLLAR KAN? YA KAN?"" Jadi orang jangan serakah napa. Pilih satu aja mau JELEK ato TOLOL! Nih mah semua di ambil.",0,0,0,0,17,2026-05-19,0,alloweds_,247,bahkan bahan buat bikin pupuknya aje naik tuh terus masi bisa bilang orang di desa tidak pake dollar kan ya kan jadi orang jangan serakah napa pilih satu saja mau jelek ato tolol ini mah semua di ambil,negative,0.9961697459220886,1,Inflation & Public Economic Impact,1.4,1.0,1.394637644290924
2056645330729619564,@tanyarlfes Indonesia lagi genting dollar naik penting banget ngurus ginian bwossss?,0,0,0,0,22,2026-05-19,0,seopwetty,84,indonesia lagi genting dollar naik penting banget ngurus ginian bwossss,negative,0.9575291872024536,0,Macroeconomic Crisis & Government Response,1.5,1.0,1.4362937808036804
2056645300895518898,"@bbrightcp 2,5k gasi??? kan naik mulu ni dollar",0,0,0,0,113,2026-05-19,0,caramealx,47,2 5k gasi kan naik mulu ni dollar,negative,0.957589864730835,-1,Outlier,0.7,1.0,0.6703129053115844
2056645271501840782,Suuzonku adalah ini alasan dollar dibiarkan naik,0,0,0,0,28,2026-05-19,0,mykzada,48,suuzonku adalah ini alasan dollar dibiarkan naik,negative,0.9917460083961488,2,Inflation & Public Economic Impact,1.4,1.0,1.3884444117546082
2056644671678607524,"@caramealx ow naik 1,5k yh jd nya kl 2 dollar",0,0,0,0,122,2026-05-19,0,bbrightcp,45,ow naik 1 5k yh jd nya kl 2 dollar,neutral,0.8304176926612854,2,Inflation & Public Economic Impact,1.4,0.5,0.5812923848628997
2056644163903603054,"dollar ni naik terus, harga keychainku jadi 2 dollar aja apa gimana y????????",0,0,0,0,1272,2026-05-19,0,caramealx,77,dollar ni naik terus harga keychainku jadi 2 dollar saja apa gimana y,neutral,0.7225195169448853,2,Inflation & Public Economic Impact,1.4,0.5,0.5057636618614196
2056643475589009543,"Dollar naik juga pada pengen beli,
Cuma dilihat Emas Antam sekarang ini, daya belinya g seperti awal tahun kemarin
Yang beli waktu 3juta/gr, rasanya gmn ya https://t.co/pzxKZ0QPcw",0,0,1,0,292,2026-05-19,0,sigitshertanto,179,dollar naik juga pada pengen beli cuma dilihat emas antam sekarang ini daya belinya g seperti awal tahun kemarin yang beli waktu 3juta gr rasanya gimana ya,negative,0.8080725073814392,14,Inflation & Public Economic Impact,1.4,1.0,1.1313015103340147
2056643330604515707,"Anjing emang perkara dollar naik harus adjust harga SKU 🙂

Yg bisa di automate mah udah kelar. Tapi yg manual ini PR bgtt babi, harus mikirin margin, rounding, bundling, dll.

Apa gue pura-pura kesurupan aja ya biar bisa pulang…",0,5,8,0,511,2026-05-19,0,4ftersunsets,228,anjing emang perkara dollar naik harus adjust harga sku yang bisa di automate mah udah kelar tapi yang manual ini pr bgtt babi harus mikirin margin rounding bundling dll apa gue pura pura kesurupan saja ya biar bisa pulang,negative,0.9982454776763916,-1,Outlier,0.7,1.0,0.6987718343734741
2056642944447189503,"gilaaa floating profit menguap ga berhenti

dollar rally

rupiah ga ada harga diri

dan pada akhirnya, inflasi akan naik tak terkendali",0,0,0,0,335,2026-05-19,0,AraHype,135,gilaaa floating profit menguap tidak berhenti dollar rally rupiah tidak ada harga diri dan pada akhirnya inflasi akan naik tak terkendali,negative,0.9495790600776672,1,Inflation & Public Economic Impact,1.4,1.0,1.329410684108734
2056642334595682307,"Dollar naik, IHSG turun

APALAH NI NEGARA BUSET",0,0,0,0,61,2026-05-19,0,EtdahTew,47,dollar naik ihsg turun apalah ni negara buset,negative,0.9323208332061768,-1,Outlier,0.7,1.0,0.6526245832443237
2056641953341812830,"denger berita viral dikit fomo, dollar naik itu dampak positifnya juga banyak",0,0,0,0,23,2026-05-19,0,alwanadhirajasa,77,denger berita viral dikit fomo dollar naik itu dampak positifnya juga banyak,positive,0.8486323952674866,16,Inflation & Public Economic Impact,1.4,0.2,0.2376170706748962
2056641860014363115,"initu termasuk tone deaf ga sih? ekonomi negara lagi carut marut, dia yg mungkin ga berasa dampaknya dengan santai nge post kek gini berbicara seolah ""noh kalian ribut dollar naik, gue tinggal minta trf duit ke bokap buat beli airpods doang 15jt  santai aja""",0,0,0,0,95,2026-05-19,0,windyisherenow,258,initu termasuk tone deaf tidak sih ekonomi negara lagi carut marut dia yang mungkin tidak berasa dampaknya dengan santai nge post kek gini berbicara seolah noh kalian ribut dollar naik gue tinggal minta trf duit ke bokap buat beli airpods doang 15jt santai aja,negative,0.982056438922882,-1,Outlier,0.7,1.0,0.6874395072460173
2056641813117870278,"Imagine sekarang trading paling mantap tuh masuk ke dollar, h+1 udah fix naik",0,0,0,0,34,2026-05-19,0,arastraea_,77,imagine sekarang trading paling mantap tuh masuk ke dollar h 1 udah fix naik,positive,0.966459095478058,2,Inflation & Public Economic Impact,1.4,0.2,0.2706085467338562
2056641432287695278,gw justru lebih kaget karena ga ada gerakan apa-apa untuk menggulingkan rezim ini sih ketimbang dollar yang terus naik.,0,0,0,0,38,2026-05-19,0,tchbnyuki,119,gw justru lebih kaget karena tidak ada gerakan apa apa untuk menggulingkan rezim ini sih ketimbang dollar yang terus naik,negative,0.9398568868637084,7,Inflation & Public Economic Impact,1.4,1.0,1.3157996416091917
2056641064614896035,"mungkin dengan dollar naik ini, diet gw makin lancar",0,1,0,0,39,2026-05-19,0,mylovelyjsc23,52,mungkin dengan dollar naik ini diet gw makin lancar,positive,0.9506463408470154,2,Inflation & Public Economic Impact,1.4,0.2,0.2661809754371643
2056639622252495125,knp dollar naik pas ak belom bekerja sii,0,0,0,0,18,2026-05-19,0,hadesbbyyy,40,knp dollar naik pas ak belom bekerja sii,negative,0.7986948490142822,2,Inflation & Public Economic Impact,1.4,1.0,1.118172788619995
